b'-BEGIN HEADER-\r
NASA/POWER Source Native Resolution Hourly Data \r
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST\r
Location: Latitude  47.99   Longitude 139.53 \r
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 287.71 meters\r
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 \r
Parameter(s): \r
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) \r
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) \r
T2M                    MERRA-2 Temperature at 2 Meters (C) \r
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) \r
-END HEADER-\r
YEAR,MO,DY,HR,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,T2M,WS10M
2023,9,26,14,0.07,225.53,109.72,284.45,16.35,1.82
2023,9,26,15,0.07,131.99,144.68,176.35,15.38,1.96
2023,9,26,16,0.07,43.45,181.61,68.85,14.31,1.6
2023,9,26,17,0.07,10.7,14.16,8.12,13.09,1.27
2023,9,26,18,-999.0,0.0,0.0,0.0,12.49,0.92
2023,9,26,19,-999.0,0.0,0.0,0.0,12.27,0.46
2023,9,26,20,-999.0,0.0,0.0,0.0,12.11,0.35
2023,9,26,21,-999.0,0.0,0.0,0.0,11.79,0.64
2023,9,26,22,-999.0,0.0,0.0,0.0,11.38,1.03
2023,9,26,23,-999.0,0.0,0.0,0.0,10.95,1.37
2023,9,27,0,-999.0,0.0,0.0,0.0,10.63,1.57
2023,9,27,1,-999.0,0.0,0.0,0.0,10.37,1.57
2023,9,27,2,-999.0,0.0,0.0,0.0,10.1,1.6
2023,9,27,3,-999.0,0.0,0.0,0.0,10.09,1.57
2023,9,27,4,-999.0,0.0,0.0,0.0,10.21,1.49
2023,9,27,5,-999.0,0.0,0.0,0.0,10.35,1.42
2023,9,27,6,0.07,53.05,105.48,65.28,10.87,1.24
2023,9,27,7,0.07,129.27,211.25,188.68,12.94,0.52
2023,9,27,8,0.04,189.41,336.09,315.8,15.22,0.61
2023,9,27,9,0.04,255.58,455.04,469.12,16.61,1.19
2023,9,27,10,0.04,219.15,542.25,554.3,17.34,1.47
2023,9,27,11,0.05,108.09,850.69,639.58,17.81,1.71
2023,9,27,12,0.05,115.6,830.62,615.58,18.11,1.87
2023,9,27,13,0.05,105.18,771.52,531.8,18.15,1.98
2023,9,27,14,0.06,84.06,731.01,419.5,17.65,2.1
2023,9,27,15,0.06,74.79,627.77,281.25,16.76,2.32
2023,9,27,16,0.09,54.74,352.6,121.1,15.62,2.6
2023,9,27,17,0.1,9.98,21.89,8.2,13.22,2.31
2023,9,27,18,-999.0,0.0,0.0,0.0,11.76,2.46
2023,9,27,19,-999.0,0.0,0.0,0.0,11.47,2.49
2023,9,27,20,-999.0,0.0,0.0,0.0,11.5,2.49
2023,9,27,21,-999.0,0.0,0.0,0.0,11.55,2.42
2023,9,27,22,-999.0,0.0,0.0,0.0,11.55,2.39
2023,9,27,23,-999.0,0.0,0.0,0.0,11.55,2.4
2023,9,28,0,-999.0,0.0,0.0,0.0,11.65,2.45
2023,9,28,1,-999.0,0.0,0.0,0.0,11.85,2.47
2023,9,28,2,-999.0,0.0,0.0,0.0,12.08,2.49
2023,9,28,3,-999.0,0.0,0.0,0.0,12.28,2.76
2023,9,28,4,-999.0,0.0,0.0,0.0,12.39,2.81
2023,9,28,5,-999.0,0.0,0.0,0.0,12.47,2.92
2023,9,28,6,0.06,38.6,6.24,40.28,13.03,2.91
2023,9,28,7,0.06,107.8,25.0,115.6,13.72,2.72
2023,9,28,8,0.07,177.62,93.3,202.9,14.33,2.72
2023,9,28,9,0.07,202.05,125.03,263.7,14.93,2.96
2023,9,28,10,0.07,222.73,28.4,277.1,15.63,3.09
2023,9,28,11,0.07,133.2,11.95,159.52,16.16,3.0
2023,9,28,12,0.07,174.09,34.63,216.2,16.58,2.93
2023,9,28,13,0.07,152.75,49.34,196.8,16.78,3.18
2023,9,28,14,0.07,112.95,87.86,154.15,16.28,3.12
2023,9,28,15,0.04,72.32,109.03,104.22,15.59,2.52
2023,9,28,16,0.08,51.0,186.69,74.6,14.89,2.09
2023,9,28,17,0.09,7.49,9.91,5.45,13.15,2.17
2023,9,28,18,-999.0,0.0,0.0,0.0,12.05,2.53
2023,9,28,19,-999.0,0.0,0.0,0.0,11.78,2.67
2023,9,28,20,-999.0,0.0,0.0,0.0,11.66,2.6
2023,9,28,21,-999.0,0.0,0.0,0.0,11.41,2.67
2023,9,28,22,-999.0,0.0,0.0,0.0,10.99,2.75
2023,9,28,23,-999.0,0.0,0.0,0.0,10.39,2.79
2023,9,29,0,-999.0,0.0,0.0,0.0,9.91,2.63
2023,9,29,1,-999.0,0.0,0.0,0.0,9.48,2.5
2023,9,29,2,-999.0,0.0,0.0,0.0,9.15,2.41
2023,9,29,3,-999.0,0.0,0.0,0.0,8.68,2.48
2023,9,29,4,-999.0,0.0,0.0,0.0,8.18,2.65
2023,9,29,5,-999.0,0.0,0.0,0.0,7.94,2.79
2023,9,29,6,0.09,43.54,234.89,73.35,8.76,2.83
2023,9,29,7,0.08,71.68,522.37,211.38,10.05,2.86
2023,9,29,8,0.05,89.94,652.86,347.02,11.23,2.89
2023,9,29,9,0.05,167.24,586.7,501.95,12.98,2.8
2023,9,29,10,0.05,193.83,625.03,568.62,14.73,2.64
2023,9,29,11,0.05,205.97,596.76,597.78,15.85,2.47
2023,9,29,12,0.05,154.56,716.59,600.15,16.37,2.39
2023,9,29,13,0.05,94.27,757.92,512.35,16.57,2.46
2023,9,29,14,0.05,95.8,666.9,383.5,16.49,2.54
2023,9,29,15,0.05,111.7,463.0,252.6,16.0,2.39
2023,9,29,16,0.09,53.6,258.78,95.15,14.75,2.0
2023,9,29,17,0.09,7.27,8.51,5.2,12.39,2.34
2023,9,29,18,-999.0,0.0,0.0,0.0,11.43,2.88
2023,9,29,19,-999.0,0.0,0.0,0.0,10.95,2.97
2023,9,29,20,-999.0,0.0,0.0,0.0,10.49,2.88
2023,9,29,21,-999.0,0.0,0.0,0.0,9.97,2.81
2023,9,29,22,-999.0,0.0,0.0,0.0,9.53,2.97
2023,9,29,23,-999.0,0.0,0.0,0.0,9.29,3.13
2023,9,30,0,-999.0,0.0,0.0,0.0,9.2,3.18
2023,9,30,1,-999.0,0.0,0.0,0.0,9.37,3.19
2023,9,30,2,-999.0,0.0,0.0,0.0,9.25,3.05
2023,9,30,3,-999.0,0.0,0.0,0.0,8.98,2.88
2023,9,30,4,-999.0,0.0,0.0,0.0,8.88,2.73
2023,9,30,5,-999.0,0.0,0.0,0.0,8.28,2.74
2023,9,30,6,0.09,43.98,148.78,67.12,8.9,2.77
2023,9,30,7,0.09,83.0,442.55,208.4,10.25,2.56
2023,9,30,8,0.04,125.22,540.13,357.95,12.27,2.5
2023,9,30,9,0.04,126.82,688.02,502.25,14.64,2.8
2023,9,30,10,0.03,141.83,666.78,554.4,16.23,2.69
2023,9,30,11,0.05,137.94,639.66,518.78,17.07,2.49
2023,9,30,12,0.05,237.63,413.55,491.8,17.49,2.33
2023,9,30,13,0.05,250.45,295.01,387.3,17.32,2.22
2023,9,30,14,0.07,205.89,185.43,290.08,16.72,2.0
2023,9,30,15,0.07,130.17,125.21,167.95,15.75,1.74
2023,9,30,16,0.07,54.17,61.01,64.15,14.39,1.74
2023,9,30,17,0.08,4.98,0.0,3.5,13.08,2.24
2023,9,30,18,-999.0,0.0,0.0,0.0,12.54,2.19
2023,9,30,19,-999.0,0.0,0.0,0.0,12.31,2.17
2023,9,30,20,-999.0,0.0,0.0,0.0,12.31,2.24
2023,9,30,21,-999.0,0.0,0.0,0.0,12.44,2.42
2023,9,30,22,-999.0,0.0,0.0,0.0,12.73,2.58
2023,9,30,23,-999.0,0.0,0.0,0.0,12.96,2.7
2023,10,1,0,-999.0,0.0,0.0,0.0,12.95,2.91
2023,10,1,1,-999.0,0.0,0.0,0.0,13.01,3.15
2023,10,1,2,-999.0,0.0,0.0,0.0,13.11,3.66
2023,10,1,3,-999.0,0.0,0.0,0.0,13.02,3.74
2023,10,1,4,-999.0,0.0,0.0,0.0,12.93,3.7
2023,10,1,5,-999.0,0.0,0.0,0.0,12.88,3.46
2023,10,1,6,0.07,46.95,19.25,52.28,12.83,3.47
2023,10,1,7,0.07,148.29,99.82,175.68,12.85,3.42
2023,10,1,8,0.07,194.29,214.56,290.1,12.94,3.27
2023,10,1,9,0.07,217.05,250.96,337.5,13.02,3.29
2023,10,1,10,0.1,219.71,364.15,419.8,13.29,3.24
2023,10,1,11,0.04,231.55,385.69,468.9,13.59,3.32
2023,10,1,12,0.04,215.64,370.38,441.0,14.06,3.16
2023,10,1,13,0.04,168.14,451.55,359.92,14.39,2.91
2023,10,1,14,0.06,131.35,334.8,255.18,14.39,2.53
2023,10,1,15,0.04,81.76,339.93,152.35,14.16,2.16
2023,10,1,16,0.06,49.01,74.57,60.75,13.48,1.88
2023,10,1,17,0.07,3.77,8.46,2.7,12.29,1.89
2023,10,1,18,-999.0,0.0,0.0,0.0,11.83,2.19
2023,10,1,19,-999.0,0.0,0.0,0.0,11.61,2.59
2023,10,1,20,-999.0,0.0,0.0,0.0,11.29,2.79
2023,10,1,21,-999.0,0.0,0.0,0.0,10.89,2.81
2023,10,1,22,-999.0,0.0,0.0,0.0,10.61,3.02
2023,10,1,23,-999.0,0.0,0.0,0.0,10.33,3.04
2023,10,2,0,-999.0,0.0,0.0,0.0,10.06,3.13
2023,10,2,1,-999.0,0.0,0.0,0.0,9.77,3.16
2023,10,2,2,-999.0,0.0,0.0,0.0,9.5,3.32
2023,10,2,3,-999.0,0.0,0.0,0.0,9.29,3.54
2023,10,2,4,-999.0,0.0,0.0,0.0,9.14,3.82
2023,10,2,5,-999.0,0.0,0.0,0.0,8.98,4.16
2023,10,2,6,0.07,45.35,48.31,49.75,9.02,4.34
2023,10,2,7,0.06,86.57,309.08,145.23,9.78,4.45
2023,10,2,8,0.04,129.94,367.02,255.45,11.31,4.69
2023,10,2,9,0.04,213.4,387.12,403.0,13.02,5.03
2023,10,2,10,0.05,283.86,369.74,495.98,14.08,5.36
2023,10,2,11,0.07,321.93,96.99,412.33,14.62,5.65
2023,10,2,12,0.05,142.02,639.01,519.03,14.66,5.9
2023,10,2,13,0.05,227.17,370.63,409.58,14.13,6.12
2023,10,2,14,0.04,158.94,341.68,312.42,12.98,6.23
2023,10,2,15,0.04,114.51,232.12,172.15,11.39,6.13
2023,10,2,16,0.06,54.44,70.46,67.22,9.94,5.9
2023,10,2,17,-999.0,0.0,0.0,0.0,8.88,5.77
2023,10,2,18,-999.0,0.0,0.0,0.0,8.3,5.79
2023,10,2,19,-999.0,0.0,0.0,0.0,7.82,5.88
2023,10,2,20,-999.0,0.0,0.0,0.0,7.41,6.0
2023,10,2,21,-999.0,0.0,0.0,0.0,7.31,6.06
2023,10,2,22,-999.0,0.0,0.0,0.0,7.59,6.03
2023,10,2,23,-999.0,0.0,0.0,0.0,7.91,6.04
2023,10,3,0,-999.0,0.0,0.0,0.0,8.18,6.16
2023,10,3,1,-999.0,0.0,0.0,0.0,8.26,6.21
2023,10,3,2,-999.0,0.0,0.0,0.0,8.37,6.23
2023,10,3,3,-999.0,0.0,0.0,0.0,8.55,6.23
2023,10,3,4,-999.0,0.0,0.0,0.0,8.62,6.24
2023,10,3,5,-999.0,0.0,0.0,0.0,8.59,6.24
2023,10,3,6,0.08,41.66,161.09,63.12,8.74,6.18
2023,10,3,7,0.08,67.97,557.04,211.77,9.55,6.1
2023,10,3,8,0.05,87.49,740.41,375.83,10.76,6.0
2023,10,3,9,0.05,131.22,735.74,510.08,12.09,5.83
2023,10,3,10,0.05,70.72,880.9,557.45,13.2,5.58
2023,10,3,11,0.05,86.08,876.99,593.28,13.98,5.29
2023,10,3,12,0.05,114.72,802.62,559.83,14.3,5.03
2023,10,3,13,0.05,119.35,713.68,486.15,14.17,4.71
2023,10,3,14,0.05,101.67,604.39,355.52,13.81,4.3
2023,10,3,15,0.07,67.94,537.14,209.73,13.15,3.77
2023,10,3,16,0.08,42.71,311.61,84.88,11.96,3.05
2023,10,3,17,-999.0,0.0,0.0,0.0,9.3,2.66
2023,10,3,18,-999.0,0.0,0.0,0.0,8.17,2.8
2023,10,3,19,-999.0,0.0,0.0,0.0,7.62,2.8
2023,10,3,20,-999.0,0.0,0.0,0.0,7.13,2.79
2023,10,3,21,-999.0,0.0,0.0,0.0,6.73,2.85
2023,10,3,22,-999.0,0.0,0.0,0.0,6.35,2.86
2023,10,3,23,-999.0,0.0,0.0,0.0,5.99,2.89
2023,10,4,0,-999.0,0.0,0.0,0.0,5.74,2.79
2023,10,4,1,-999.0,0.0,0.0,0.0,5.69,2.53
2023,10,4,2,-999.0,0.0,0.0,0.0,5.81,2.1
2023,10,4,3,-999.0,0.0,0.0,0.0,6.18,1.56
2023,10,4,4,-999.0,0.0,0.0,0.0,6.66,0.74
2023,10,4,5,-999.0,0.0,0.0,0.0,6.79,0.59
2023,10,4,6,0.07,31.94,46.23,34.28,7.04,1.14
2023,10,4,7,0.06,54.07,94.22,67.25,8.35,1.48
2023,10,4,8,0.06,130.27,44.46,146.82,9.61,2.09
2023,10,4,9,0.06,227.99,10.36,264.2,10.33,2.6
2023,10,4,10,0.06,176.54,2.09,205.55,10.65,3.01
2023,10,4,11,0.06,152.03,1.07,179.95,10.83,3.23
2023,10,4,12,0.06,134.4,4.13,156.9,11.09,3.36
2023,10,4,13,0.06,77.59,8.36,90.4,11.36,3.26
2023,10,4,14,0.06,65.75,6.41,71.53,11.5,2.94
2023,10,4,15,0.06,95.03,0.0,94.62,11.36,2.62
2023,10,4,16,0.06,10.51,0.0,10.9,11.32,2.67
2023,10,4,17,-999.0,0.0,0.0,0.0,10.97,2.8
2023,10,4,18,-999.0,0.0,0.0,0.0,10.83,2.65
2023,10,4,19,-999.0,0.0,0.0,0.0,10.72,2.5
2023,10,4,20,-999.0,0.0,0.0,0.0,10.85,2.47
2023,10,4,21,-999.0,0.0,0.0,0.0,10.97,2.37
2023,10,4,22,-999.0,0.0,0.0,0.0,11.1,2.07
2023,10,4,23,-999.0,0.0,0.0,0.0,11.2,1.8
2023,10,5,0,-999.0,0.0,0.0,0.0,11.23,1.48
2023,10,5,1,-999.0,0.0,0.0,0.0,11.21,1.03
2023,10,5,2,-999.0,0.0,0.0,0.0,11.12,0.22
2023,10,5,3,-999.0,0.0,0.0,0.0,10.99,0.75
2023,10,5,4,-999.0,0.0,0.0,0.0,10.76,1.24
2023,10,5,5,-999.0,0.0,0.0,0.0,10.25,1.69
2023,10,5,6,0.06,19.14,0.0,19.92,9.95,2.08
2023,10,5,7,0.05,39.95,0.91,39.55,10.38,2.32
2023,10,5,8,0.06,64.07,12.84,70.05,10.74,2.77
2023,10,5,9,0.06,66.55,73.77,99.45,11.1,3.14
2023,10,5,10,0.06,62.67,32.8,80.12,11.59,3.61
2023,10,5,11,0.06,123.1,32.12,156.65,12.02,4.16
2023,10,5,12,0.06,83.96,24.66,105.8,12.24,4.46
2023,10,5,13,0.06,63.43,16.14,75.53,12.18,4.76
2023,10,5,14,0.06,40.92,23.58,52.4,12.08,5.43
2023,10,5,15,0.05,24.75,0.0,24.73,12.08,5.73
2023,10,5,16,0.05,11.62,0.0,12.05,12.14,6.29
2023,10,5,17,-999.0,0.0,0.0,0.0,11.97,6.79
2023,10,5,18,-999.0,0.0,0.0,0.0,11.71,6.69
2023,10,5,19,-999.0,0.0,0.0,0.0,11.42,6.44
2023,10,5,20,-999.0,0.0,0.0,0.0,11.16,6.68
2023,10,5,21,-999.0,0.0,0.0,0.0,10.78,7.27
2023,10,5,22,-999.0,0.0,0.0,0.0,10.27,7.63
2023,10,5,23,-999.0,0.0,0.0,0.0,9.92,7.87
2023,10,6,0,-999.0,0.0,0.0,0.0,9.54,8.15
2023,10,6,1,-999.0,0.0,0.0,0.0,8.94,8.24
2023,10,6,2,-999.0,0.0,0.0,0.0,8.33,8.14
2023,10,6,3,-999.0,0.0,0.0,0.0,7.83,8.03
2023,10,6,4,-999.0,0.0,0.0,0.0,7.51,7.85
2023,10,6,5,-999.0,0.0,0.0,0.0,7.21,7.64
2023,10,6,6,0.06,20.71,0.0,21.9,7.24,7.46
2023,10,6,7,0.05,36.78,0.0,36.33,7.56,7.28
2023,10,6,8,0.06,90.83,0.0,97.15,8.03,7.09
2023,10,6,9,0.06,95.43,32.66,120.9,8.45,6.87
2023,10,6,10,0.06,170.07,10.59,198.57,8.77,6.64
2023,10,6,11,0.07,233.43,0.0,272.12,9.11,6.42
2023,10,6,12,0.07,278.97,7.39,324.15,9.33,6.28
2023,10,6,13,0.06,230.31,0.67,265.4,9.23,6.2
2023,10,6,14,0.06,160.49,10.76,175.8,8.87,6.0
2023,10,6,15,0.06,87.84,22.26,95.4,8.48,5.88
2023,10,6,16,0.06,31.15,0.0,32.53,8.04,5.8
2023,10,6,17,-999.0,0.0,0.0,0.0,7.57,5.73
2023,10,6,18,-999.0,0.0,0.0,0.0,7.39,5.54
2023,10,6,19,-999.0,0.0,0.0,0.0,7.24,5.34
2023,10,6,20,-999.0,0.0,0.0,0.0,7.01,5.3
2023,10,6,21,-999.0,0.0,0.0,0.0,6.82,5.3
2023,10,6,22,-999.0,0.0,0.0,0.0,6.68,5.31
2023,10,6,23,-999.0,0.0,0.0,0.0,6.6,5.32
2023,10,7,0,-999.0,0.0,0.0,0.0,6.58,5.34
2023,10,7,1,-999.0,0.0,0.0,0.0,6.51,5.25
2023,10,7,2,-999.0,0.0,0.0,0.0,6.45,5.15
2023,10,7,3,-999.0,0.0,0.0,0.0,6.35,5.08
2023,10,7,4,-999.0,0.0,0.0,0.0,6.23,5.05
2023,10,7,5,-999.0,0.0,0.0,0.0,6.13,5.02
2023,10,7,6,0.06,37.01,20.91,37.22,6.15,4.95
2023,10,7,7,0.07,146.42,154.66,171.27,6.66,4.89
2023,10,7,8,0.07,243.25,297.84,312.6,7.61,4.94
2023,10,7,9,0.07,243.3,608.99,443.0,8.76,4.96
2023,10,7,10,0.06,249.75,581.58,530.12,9.78,4.71
2023,10,7,11,0.05,187.63,616.11,519.38,10.67,4.29
2023,10,7,12,0.04,179.71,644.71,481.55,11.24,3.8
2023,10,7,13,0.05,156.34,614.34,462.38,11.52,3.24
2023,10,7,14,0.05,118.58,565.53,345.8,11.57,2.68
2023,10,7,15,0.07,79.61,452.14,197.02,11.18,2.11
2023,10,7,16,0.09,39.38,186.64,65.05,9.83,1.76
2023,10,7,17,-999.0,0.0,0.0,0.0,8.26,1.87
2023,10,7,18,-999.0,0.0,0.0,0.0,7.93,1.45
2023,10,7,19,-999.0,0.0,0.0,0.0,7.78,1.0
2023,10,7,20,-999.0,0.0,0.0,0.0,7.56,0.74
2023,10,7,21,-999.0,0.0,0.0,0.0,7.16,0.86
2023,10,7,22,-999.0,0.0,0.0,0.0,6.6,1.31
2023,10,7,23,-999.0,0.0,0.0,0.0,5.98,1.72
2023,10,8,0,-999.0,0.0,0.0,0.0,5.32,2.15
2023,10,8,1,-999.0,0.0,0.0,0.0,4.77,2.53
2023,10,8,2,-999.0,0.0,0.0,0.0,4.45,2.7
2023,10,8,3,-999.0,0.0,0.0,0.0,4.48,2.93
2023,10,8,4,-999.0,0.0,0.0,0.0,4.78,3.12
2023,10,8,5,-999.0,0.0,0.0,0.0,4.89,3.2
2023,10,8,6,0.1,29.43,198.95,51.33,4.99,3.18
2023,10,8,7,0.08,75.7,484.63,201.55,6.39,3.26
2023,10,8,8,0.04,105.34,628.46,356.2,8.17,3.13
2023,10,8,9,0.05,120.85,709.43,478.62,10.35,2.99
2023,10,8,10,0.06,145.05,705.75,553.5,12.27,2.76
2023,10,8,11,0.05,127.29,768.56,591.22,13.61,2.42
2023,10,8,12,0.05,97.47,844.77,585.62,14.2,2.0
2023,10,8,13,0.05,111.01,753.89,494.92,14.44,1.9
2023,10,8,14,0.05,95.33,667.75,371.65,14.35,1.82
2023,10,8,15,0.08,69.4,549.59,218.6,13.8,1.72
2023,10,8,16,0.09,36.02,234.07,67.2,11.9,1.84
2023,10,8,17,-999.0,0.0,0.0,0.0,9.57,2.48
2023,10,8,18,-999.0,0.0,0.0,0.0,8.76,3.18
2023,10,8,19,-999.0,0.0,0.0,0.0,8.26,3.68
2023,10,8,20,-999.0,0.0,0.0,0.0,7.8,3.79
2023,10,8,21,-999.0,0.0,0.0,0.0,7.34,3.73
2023,10,8,22,-999.0,0.0,0.0,0.0,6.94,3.67
2023,10,8,23,-999.0,0.0,0.0,0.0,6.44,3.65
2023,10,9,0,-999.0,0.0,0.0,0.0,5.97,3.71
2023,10,9,1,-999.0,0.0,0.0,0.0,5.55,3.79
2023,10,9,2,-999.0,0.0,0.0,0.0,5.24,3.89
2023,10,9,3,-999.0,0.0,0.0,0.0,4.99,3.95
2023,10,9,4,-999.0,0.0,0.0,0.0,4.79,3.97
2023,10,9,5,-999.0,0.0,0.0,0.0,4.62,3.97
2023,10,9,6,0.08,31.82,68.44,37.05,4.89,3.96
2023,10,9,7,0.07,111.17,205.99,151.98,6.57,3.5
2023,10,9,8,0.03,178.62,253.17,273.02,8.94,2.89
2023,10,9,9,0.04,238.94,363.12,402.83,11.61,2.86
2023,10,9,10,0.04,256.99,397.14,475.38,13.43,2.6
2023,10,9,11,0.04,298.03,277.56,471.55,14.27,2.29
2023,10,9,12,0.07,296.28,117.57,401.33,14.36,2.34
2023,10,9,13,0.06,255.23,10.16,293.73,14.03,2.47
2023,10,9,14,0.06,210.42,20.9,227.5,13.41,2.79
2023,10,9,15,0.06,123.62,31.29,124.62,12.54,3.15
2023,10,9,16,0.06,30.89,6.85,32.28,11.46,3.35
2023,10,9,17,-999.0,0.0,0.0,0.0,10.58,3.37
2023,10,9,18,-999.0,0.0,0.0,0.0,10.22,3.38
2023,10,9,19,-999.0,0.0,0.0,0.0,9.78,3.3
2023,10,9,20,-999.0,0.0,0.0,0.0,9.25,3.11
2023,10,9,21,-999.0,0.0,0.0,0.0,8.51,2.86
2023,10,9,22,-999.0,0.0,0.0,0.0,7.68,2.76
2023,10,9,23,-999.0,0.0,0.0,0.0,7.09,2.8
2023,10,10,0,-999.0,0.0,0.0,0.0,6.63,2.98
2023,10,10,1,-999.0,0.0,0.0,0.0,6.13,3.14
2023,10,10,2,-999.0,0.0,0.0,0.0,5.94,3.26
2023,10,10,3,-999.0,0.0,0.0,0.0,5.69,3.26
2023,10,10,4,-999.0,0.0,0.0,0.0,5.61,3.31
2023,10,10,5,-999.0,0.0,0.0,0.0,5.49,3.32
2023,10,10,6,0.1,28.96,151.05,44.88,5.85,3.4
2023,10,10,7,0.08,68.78,521.22,199.77,7.29,3.28
2023,10,10,8,0.05,137.47,508.42,333.12,8.79,3.27
2023,10,10,9,0.05,150.57,606.26,458.9,10.29,3.42
2023,10,10,10,0.05,107.42,784.19,544.4,11.34,3.37
2023,10,10,11,0.05,107.86,967.98,595.62,12.04,3.22
2023,10,10,12,0.06,95.72,850.02,570.45,12.48,2.9
2023,10,10,13,0.06,103.53,798.79,497.38,12.62,2.62
2023,10,10,14,0.05,113.02,646.69,369.02,12.36,2.61
2023,10,10,15,0.08,79.36,502.38,211.73,11.52,2.78
2023,10,10,16,0.09,35.41,199.69,57.85,9.94,2.79
2023,10,10,17,-999.0,0.0,0.0,0.0,7.73,2.69
2023,10,10,18,-999.0,0.0,0.0,0.0,7.01,2.34
2023,10,10,19,-999.0,0.0,0.0,0.0,7.01,1.62
2023,10,10,20,-999.0,0.0,0.0,0.0,7.16,0.52
2023,10,10,21,-999.0,0.0,0.0,0.0,6.86,0.7
2023,10,10,22,-999.0,0.0,0.0,0.0,6.32,1.49
2023,10,10,23,-999.0,0.0,0.0,0.0,5.64,1.93
2023,10,11,0,-999.0,0.0,0.0,0.0,4.9,2.22
2023,10,11,1,-999.0,0.0,0.0,0.0,4.15,2.49
2023,10,11,2,-999.0,0.0,0.0,0.0,3.64,2.62
2023,10,11,3,-999.0,0.0,0.0,0.0,3.31,2.74
2023,10,11,4,-999.0,0.0,0.0,0.0,3.17,2.74
2023,10,11,5,-999.0,0.0,0.0,0.0,3.09,2.69
2023,10,11,6,0.09,28.37,143.26,38.05,3.64,2.74
2023,10,11,7,0.08,63.58,565.85,197.75,5.68,2.41
2023,10,11,8,0.06,83.5,729.97,359.55,7.85,2.23
2023,10,11,9,0.07,107.67,757.14,477.4,9.93,2.32
2023,10,11,10,0.06,70.0,931.75,579.55,11.63,2.37
2023,10,11,11,0.06,100.89,855.91,599.45,12.83,2.45
2023,10,11,12,0.06,92.71,868.41,579.28,13.56,2.43
2023,10,11,13,0.06,105.54,792.44,491.1,13.75,2.21
2023,10,11,14,0.07,108.89,641.94,353.8,13.52,2.12
2023,10,11,15,0.08,83.72,466.97,193.5,12.74,2.08
2023,10,11,16,0.08,32.45,151.97,45.58,10.96,2.45
2023,10,11,17,-999.0,0.0,0.0,0.0,8.95,3.37
2023,10,11,18,-999.0,0.0,0.0,0.0,8.27,4.01
2023,10,11,19,-999.0,0.0,0.0,0.0,7.34,3.91
2023,10,11,20,-999.0,0.0,0.0,0.0,6.62,3.71
2023,10,11,21,-999.0,0.0,0.0,0.0,5.83,3.48
2023,10,11,22,-999.0,0.0,0.0,0.0,5.42,3.52
2023,10,11,23,-999.0,0.0,0.0,0.0,5.2,3.66
2023,10,12,0,-999.0,0.0,0.0,0.0,5.06,3.79
2023,10,12,1,-999.0,0.0,0.0,0.0,4.96,3.94
2023,10,12,2,-999.0,0.0,0.0,0.0,5.07,4.14
2023,10,12,3,-999.0,0.0,0.0,0.0,5.06,4.13
2023,10,12,4,-999.0,0.0,0.0,0.0,4.97,4.13
2023,10,12,5,-999.0,0.0,0.0,0.0,4.99,4.21
2023,10,12,6,0.1,25.7,185.16,42.25,5.07,4.2
2023,10,12,7,0.08,58.88,607.72,198.45,6.37,3.88
2023,10,12,8,0.07,88.51,685.35,347.2,8.82,3.31
2023,10,12,9,0.06,106.16,751.37,469.33,11.66,2.96
2023,10,12,10,0.06,123.5,763.3,542.05,13.96,2.55
2023,10,12,11,0.06,84.37,891.33,595.1,15.18,2.29
2023,10,12,12,0.06,85.62,873.99,564.92,15.9,2.1
2023,10,12,13,0.06,85.57,821.67,484.15,16.3,1.84
2023,10,12,14,0.06,79.62,741.09,359.38,16.13,1.67
2023,10,12,15,0.08,66.73,541.58,203.75,15.29,1.63
2023,10,12,16,0.1,31.02,179.24,50.42,13.0,1.98
2023,10,12,17,-999.0,0.0,0.0,0.0,10.81,2.67
2023,10,12,18,-999.0,0.0,0.0,0.0,10.48,3.09
2023,10,12,19,-999.0,0.0,0.0,0.0,10.09,3.53
2023,10,12,20,-999.0,0.0,0.0,0.0,9.41,3.82
2023,10,12,21,-999.0,0.0,0.0,0.0,8.83,3.85
2023,10,12,22,-999.0,0.0,0.0,0.0,8.52,3.91
2023,10,12,23,-999.0,0.0,0.0,0.0,8.34,3.94
2023,10,13,0,-999.0,0.0,0.0,0.0,8.12,3.82
2023,10,13,1,-999.0,0.0,0.0,0.0,7.86,3.7
2023,10,13,2,-999.0,0.0,0.0,0.0,7.62,3.6
2023,10,13,3,-999.0,0.0,0.0,0.0,7.4,3.54
2023,10,13,4,-999.0,0.0,0.0,0.0,7.19,3.54
2023,10,13,5,-999.0,0.0,0.0,0.0,6.99,3.63
